year,serial,pernum,winning_model_p,winning_model_high_recall
2014,672029,1,0.2491820451649286,0
2009,168308,2,0.28327496079216474,1
2018,100742,1,0.5325689651918554,1
2017,790696,2,0.12654037232973672,0
2014,179154,1,0.28965000089537796,1
2016,215848,1,0.20106313782972857,0
2019,819307,1,0.1745582925834901,0
2019,1372493,1,0.40669647445848617,1
2013,114893,1,0.20192246163047117,0
2016,110363,1,0.218175578175272,0
2009,297441,1,0.3367268239814493,1
2011,752765,1,0.28685806392153346,1
2014,210643,1,0.1462849700209377,0
2010,818995,1,0.19883725556879864,0
2017,958090,1,0.21591017073751043,0
2015,139030,1,0.35505886412249077,1
2015,787156,1,0.1920127211417914,0
2016,157459,1,0.2519193066142381,0
2017,127260,2,0.13503890313713068,0
2014,1300785,1,0.3367268239814493,1
2012,190930,2,0.2173640682291788,0
2010,623735,2,0.25036745995547866,0
2015,145544,1,0.3205089152547007,1
2010,917762,2,0.25060499476644726,0
2010,970828,1,0.19832721559926403,0
2017,122675,1,0.14724592902064843,0
2009,1280794,1,0.14992238963081653,0
2014,173886,2,0.25109440628861546,0
2013,669485,2,0.2456968350317167,0
2010,111955,2,0.15792214037326216,0
2019,1354764,1,0.21993928434896054,0
2015,69412,1,0.19020258347405003,0
2017,887378,1,0.2379870898423789,0
2014,67342,1,0.09827522990732969,0
2015,487009,1,0.20157595916324209,0
2013,785836,1,0.17801676957775606,0
2016,1024007,1,0.24327619961288735,0
2014,1153672,1,0.29552909713898784,1
2014,1306961,1,0.39087262158229236,1
2012,759512,1,0.15126823611634593,0
2018,117491,2,0.20309524718268773,0
2015,191729,2,0.25520005864773626,0
2009,81364,2,0.3262643929968456,1
2014,149483,1,0.16696072309209484,0
2009,1305843,1,0.39087262158229236,1
2009,627045,1,0.1804881944599888,0
2012,295426,1,0.2086505791722636,0
2013,1010445,1,0.15390129986195886,0
2015,948961,1,0.133167693107175,0
2009,1032586,1,0.17531942529619765,0
2014,1313220,1,0.2086505791722636,0
2017,923267,1,0.1458565590885363,0
2018,1222063,1,0.47543025807847367,1
2012,888351,2,0.11821338231833836,0
2016,1327589,1,0.12523529841393277,0
2009,195020,1,0.3142770293413422,1
2017,197716,1,0.22231610008350328,0
2016,791753,1,0.32955851006611986,1
2017,1338839,1,0.20862835135621116,0
2019,99372,2,0.16462841556678018,0
2018,1284365,2,0.14397192827698055,0
2018,932685,1,0.1730719979781111,0
2012,359119,1,0.2552363878472614,0
2017,88845,1,0.38158810794644704,1
2010,73719,1,0.2570565164852312,0
2017,1337813,2,0.3222423948510204,1
2013,1276014,2,0.20136954388587597,0
2016,1315108,1,0.2553246513017302,0
2017,1046045,2,0.16675919634165337,0
2015,1314847,2,0.1199305025517627,0
2015,181913,2,0.13880760435051542,0
2010,123401,1,0.3998675589215028,1
2019,91232,1,0.22526232785995984,0
2012,197969,1,0.2305227182083899,0
2013,773991,1,0.15621297321697009,0
2011,321168,1,0.1415786496223976,0
2012,108554,1,0.14595386008428718,0
2016,75395,1,0.2560016181746009,0
2014,132646,1,0.159701256556571,0
2013,138551,2,0.2199165777413824,0
2017,40552,2,0.163134562857571,0
2017,1308139,1,0.4063966469464421,1
2017,170354,3,0.15339010033446596,0
2019,298336,1,0.16905371757496088,0
2012,569292,1,0.159701256556571,0
2019,1380128,1,0.21968638849683203,0
2011,206779,1,0.25247619081376677,0
2018,132914,1,0.18480693621031097,0
2018,583597,1,0.14457851729711504,0
2015,827193,1,0.20472054477320753,0
2010,779035,1,0.1540906291259586,0
2009,128851,1,0.22621798497125967,0
2017,1231640,2,0.16107875123671367,0
2016,1324619,1,0.3834108880567779,1
2014,157136,2,0.247194932709965,0
2010,388754,1,0.1672620151311961,0
2019,178632,1,0.32570639117804384,1
2009,1338029,1,0.39502434629846306,1
2011,794130,1,0.13867452179315742,0
2014,1322815,1,0.28745282724377097,1
2018,1349968,1,0.4166109324072772,1
2015,154781,1,0.2928564720961978,1
2017,976387,1,0.1650669372323795,0
2019,656655,2,0.2798334764980309,1
2010,152938,1,0.3343029243719076,1
2018,662453,6,0.2727903336536622,1
2017,1332376,1,0.20399211288587976,0
2010,180466,4,0.16798362340404005,0
2018,370785,1,0.1961082555701942,0
2014,156250,1,0.37257553803337573,1
2019,318852,1,0.43712395943410737,1
2012,74955,1,0.34105161723851274,1
2018,40880,1,0.2492193316594071,0
2011,787185,2,0.22621113562073433,0
2015,790752,1,0.2928564720961978,1
2012,612773,2,0.2549330570908338,0
2017,141613,2,0.11095070473621525,0
2015,895773,2,0.2320766481785805,0
2018,494932,2,0.16675919634165337,0
2015,1223099,1,0.3180871428089145,1
2016,1314347,1,0.12670372730677273,0
2016,1018497,1,0.3500299289421889,1
2016,144311,1,0.18605895021910085,0
2016,159360,1,0.14412045145066862,0
2009,84600,1,0.4085191045652822,1
2011,772692,1,0.2578188246660348,0
2015,683654,2,0.12416847933994332,0
2011,1322768,1,0.23447241280927486,0
2017,1252589,1,0.17706829866243862,0
2013,423235,1,0.3050628958052192,1
2019,212020,1,0.32570639117804384,1
2009,120373,2,0.1373923870709079,0
2019,1376764,2,0.14524359924399066,0
2011,166458,1,0.2856146881307017,1
2017,840400,1,0.12042102211616613,0
2012,97972,1,0.174830939361134,0
2017,1026550,1,0.14434335130062306,0
2010,161795,2,0.29469490596362224,1
2016,211383,1,0.36497637619394246,1
2015,581073,1,0.13601137067070806,0
2011,205679,1,0.18650546406983728,0
2018,1006073,1,0.2439580110535982,0
2010,788029,1,0.32863801185196834,1
2014,1035732,1,0.20805851964547617,0
2017,617724,1,0.12874228876196753,0
2016,1240539,2,0.2537833290090454,0
2009,1341356,1,0.2744899297384752,1
2015,271284,1,0.1484836373915679,0
2018,99731,1,0.38349902324555163,1
2014,915427,1,0.39087262158229236,1
2012,1159896,1,0.15134950268171266,0
2013,764023,1,0.2527309216382942,0
2017,926149,1,0.155244412625494,0
2017,1347028,1,0.4993504474563543,1
2018,773619,1,0.3343029243719076,1
2010,617362,1,0.35065500275048084,1
2009,1336646,1,0.3172603711771783,1
2013,379281,1,0.14432843089404207,0
2017,1329730,1,0.39087262158229236,1
2012,1297606,1,0.28225975837220196,1
2011,181381,1,0.27891705657019417,1
2019,1227169,1,0.22243257523588408,0
2019,130112,2,0.3170524037322151,1
2014,80312,1,0.29367297213521143,1
2015,108763,1,0.19808236063053603,0
2015,1328337,1,0.16313705048567273,0
2013,454076,1,0.1897039563754665,0
2011,468753,2,0.25419707506123657,0
2019,190760,1,0.22149440456599737,0
2009,615224,1,0.16289654501309353,0
2014,596014,1,0.25686161811840247,0
2011,167478,1,0.16295023310167847,0
2019,1361919,1,0.3902226760974458,1
2012,299847,1,0.20215743844103054,0
2016,97433,1,0.2397253318022824,0
2015,197893,1,0.24688070354314265,0
2013,771830,1,0.43712395943410737,1
2016,197868,1,0.2085034269224018,0
2010,92704,2,0.27533558422986254,1
2011,624502,1,0.1936364831906917,0
2016,1284571,2,0.15515670792369993,0
2017,119161,1,0.40144273985089374,1
2016,448171,1,0.2510365906377527,0
2014,200215,1,0.4089877595045934,1
2017,111384,1,0.31156968202116686,1
2018,123217,2,0.2187391911263829,0
2012,871379,1,0.25390744523333836,0
2019,957734,1,0.19957322255635193,0
2017,1376007,1,0.15892927331208526,0
2016,349765,2,0.13843360587260012,0
2015,240664,1,0.18706403885390335,0
2019,609177,1,0.16313705048567273,0
2014,1205991,1,0.2560016181746009,0
2014,159244,2,0.24906456594887705,0
2015,228299,2,0.12279791128204237,0
2018,93817,1,0.25685033036489774,0
2016,791297,2,0.15389963804510703,0
2013,82843,1,0.19068663440784409,0
2017,773210,2,0.1903309064329684,0
2017,1345076,1,0.15817087164962715,0
2016,800066,1,0.18960233327406678,0
2013,806970,2,0.31906807381158936,1
2017,779865,1,0.19814168688511247,0
2019,944395,1,0.155244412625494,0
2012,1304433,1,0.1367224119076811,0
2019,104696,1,0.14724592902064843,0
2016,97083,1,0.14591003466105643,0
2019,103706,2,0.11287319093881251,0
2015,119750,2,0.2824462865725618,1
2019,139285,1,0.18700322191100197,0
2018,817829,2,0.35117043983559953,1
2016,1055791,2,0.42766058499309584,1
2015,183401,1,0.12845820330059687,0
2011,1031831,2,0.12394923775681987,0
2015,1182269,1,0.155244412625494,0
2018,393322,2,0.18361285058872406,0
2012,108453,1,0.1391548532976304,0
2013,50331,1,0.17266497869213007,0
2012,433095,2,0.20072806370398824,0
2014,94834,1,0.1482615328960239,0
2013,92215,1,0.15621297321697009,0
2018,588399,2,0.1459300632786434,0
2016,359862,1,0.1459163045335528,0
2019,532481,2,0.2737641160648615,1
2016,205506,1,0.17321000850479829,0
2017,139688,1,0.1961683400768426,0
2009,390577,2,0.11260075821927705,0
2019,1272170,1,0.31422801996623906,1
2013,761202,1,0.2928564720961978,1
2011,92716,2,0.14213751552470205,0
2014,1053118,2,0.3843708977126539,1
2018,602350,1,0.1604741762611139,0
2014,770271,1,0.12775837134749451,0
2018,437835,1,0.17886858003875736,0
2019,805157,2,0.4570260123156093,1
2010,75423,1,0.2875218932108542,1
2016,345920,1,0.13231639139354126,0
2012,705509,1,0.25060499476644726,0
2011,774309,1,0.3367268239814493,1
2019,940517,1,0.12423625738489127,0
2013,48658,1,0.155244412625494,0
2018,126461,2,0.19054956154271993,0
2016,248755,1,0.1998166267890703,0
2018,108178,1,0.3162084744001269,1
2014,884650,2,0.13799889616453082,0
2015,1047901,1,0.33733696014996667,1
2018,199433,2,0.15208850877962876,0
2014,1255230,1,0.2093024594524777,0
2011,910955,2,0.5092469392809994,1
2018,1245740,2,0.2552478989138428,0
2013,80494,1,0.17709678909762222,0
2010,634374,1,0.2487176147822026,0
2018,592156,2,0.13730091463458288,0
2013,1173860,2,0.24887385170842083,0
2019,150790,2,0.16729084199855665,0
2016,94491,1,0.3763739026379464,1
2019,1227121,2,0.19430350908300267,0
2016,902697,1,0.2383484667306929,0
2016,131037,2,0.3133593987810698,1
2013,1149382,1,0.11542019892182405,0
2014,240204,1,0.13814536239704067,0
2016,124231,1,0.15584381028575203,0
2011,1315254,1,0.18019301273027014,0
2017,1191958,1,0.15283424867967133,0
2011,1221998,2,0.24485168442723143,0
2016,42218,2,0.22825334081655452,0
2012,759808,1,0.3765502732301281,1
2016,1265070,1,0.15759325634662238,0
2015,256153,2,0.25026436133441493,0
2019,191619,1,0.14833894946048687,0
2018,801482,2,0.22046930811223778,0
2017,341982,1,0.13102604044375876,0
2009,200751,1,0.20751521484566376,0
2018,92340,2,0.2187214733507866,0
2013,315891,2,0.17927737965897836,0
2016,799429,1,0.233720920897565,0
2019,170721,1,0.1998383104620489,0
2019,102271,1,0.2462996266058215,0
2013,1004547,2,0.3200333354700825,1
2016,194585,1,0.37984275745694274,1
2016,136012,1,0.14426148283651172,0
2017,638132,1,0.24602385629072937,0
2018,945131,2,0.2320766481785805,0
2016,764183,2,0.4044267799502131,1
2014,172713,1,0.19883725556879864,0
2014,1235118,1,0.32719623412504806,1
2016,392479,2,0.21771818383641384,0
2012,965714,1,0.22149514841377305,0
2011,72878,1,0.25537826719595036,0
2018,1013844,1,0.11006997087305562,0
2012,625444,2,0.36288723152395624,1
2010,795226,1,0.149256699192861,0
2016,69943,1,0.2384324278399544,0
2019,1369342,2,0.18172537955080934,0
2017,1126309,1,0.17723733753510384,0
2017,1301825,1,0.25345068608816695,0
2019,1383131,2,0.12404175746505777,0
2016,802610,1,0.11406219172801453,0
2016,31931,1,0.19066692648116304,0
2012,762912,1,0.2549357774227469,0
2012,1212775,1,0.18889470686846332,0
2015,1255867,1,0.15109581101783653,0
2019,802480,1,0.159701256556571,0
2019,401383,1,0.24985446092600794,0
2012,134472,1,0.12441396778323636,0
2017,762944,1,0.34016682986240315,1
2019,1374816,1,0.32863801185196834,1
2019,475122,1,0.18942070263308594,0
2019,1292357,2,0.14861050847297347,0
2017,1350006,1,0.16672648486739888,0
2011,1058371,1,0.11344790101308282,0
2012,103098,1,0.34016682986240315,1
2014,724874,1,0.22169350007543034,0
2012,147132,2,0.22825334081655452,0
2018,140208,2,0.17706829866243862,0
2010,158054,2,0.16779952484435504,0
2010,218531,1,0.16418257212143353,0
2009,169254,1,0.26645982029807297,1
2018,184822,1,0.19057440358696195,0
2016,803456,2,0.153880836472556,0
2015,924115,1,0.232500325689084,0
2018,690478,2,0.25109440628861546,0
2018,1247757,1,0.2928564720961978,1
2016,1322731,1,0.1451859656018549,0
2015,178950,1,0.1776893273815055,0
2018,943187,1,0.17119463837426818,0
2017,1337240,1,0.13675772721493182,0
2013,165309,1,0.15863734870655205,0
2011,83894,2,0.26008183437428317,0
2015,340644,2,0.1609817222633099,0
2017,163372,1,0.4085191045652822,1
2019,856868,1,0.21233773314123863,0
2016,172859,2,0.25771792882944927,0
2014,169258,1,0.413482228555054,1
2009,935649,2,0.19779988670471246,0
2019,1175797,2,0.39726296261573757,1
2010,90597,1,0.17737667736145743,0
2019,213558,1,0.2570565164852312,0
2013,903650,1,0.24465006323228888,0
2014,218789,1,0.13509995497411922,0
2010,800831,2,0.22264286825517948,0
2019,1385136,1,0.18484269060484881,0
2010,516404,1,0.2164904190632979,0
2016,110524,1,0.2942850655163985,1
2015,179332,1,0.17184776060345516,0
2017,1332070,1,0.482790686722719,1
2010,1239779,1,0.15839537473660448,0
2012,421529,2,0.387952779126985,1
2015,223149,2,0.25095306418947516,0
2018,814668,1,0.1565025251636628,0
2017,88062,1,0.15654185777467808,0
2018,158390,1,0.3323049144961763,1
2010,1333414,2,0.17536252536536542,0
2013,108308,1,0.1211012638935944,0
2018,1369096,1,0.44381984957684045,1
2017,1150263,1,0.25771792882944927,0
2018,94958,1,0.3902226760974458,1
2019,1200723,2,0.1351258111072337,0
2018,214033,1,0.17169218206248968,0
2016,195352,2,0.1319889843683603,0
2012,1192008,1,0.1677138143455561,0
2012,1314568,1,0.24465006323228888,0
2018,100961,2,0.15009250028849624,0
2014,410956,1,0.28745282724377097,1
2012,117647,1,0.18019301273027014,0
2010,1257987,2,0.12544362203823475,0
2018,156414,2,0.1568798335287507,0
2010,117640,1,0.187568071437428,0
2018,521353,2,0.44678348846112115,1
2018,854238,1,0.2620989408666676,1
2016,1326869,2,0.22390004516918427,0
2015,1151995,2,0.22364070848672638,0
2013,447091,2,0.1530547393104015,0
2015,793732,1,0.21665844085860042,0
2018,89071,2,0.16779952484435504,0
2010,849486,1,0.21900212956489473,0
2011,1275650,2,0.2199165777413824,0
2017,91503,1,0.16470291251346503,0
2017,162121,1,0.2002734838470054,0
2010,390947,1,0.22119832196731257,0
2011,442608,2,0.2199165777413824,0
2010,76757,1,0.1275642347411515,0
2018,14720,1,0.35110046641542764,1
2013,1078852,1,0.16376004416319534,0
2015,608733,1,0.11938243512181439,0
2018,249984,2,0.2214778983171338,0
2019,138542,1,0.24440326341519772,0
2011,189722,1,0.3237347739148343,1
2010,5977,1,0.38158810794644704,1
2015,570931,1,0.2601622477051674,0
2009,209240,1,0.15462487971719718,0
2017,92464,1,0.31470043442804774,1
2019,907117,2,0.13950865919003924,0
2010,457702,1,0.20256194657242374,0
2017,135526,1,0.16356986455517317,0
2010,174208,2,0.27990799082511797,1
2011,311904,1,0.25390744523333836,0
2012,1299413,1,0.24602385629072937,0
2018,625235,1,0.15667245434626909,0
2012,1235160,2,0.25473091001721515,0
2016,187935,1,0.2016156521404785,0
2010,1226405,1,0.11742886724350791,0
2018,428480,1,0.15182770941064885,0
2017,851545,1,0.40554556230313743,1
2014,173886,1,0.20399211288587976,0
2015,195975,1,0.19883725556879864,0
2010,92704,1,0.25031530634715127,0
2018,1349035,2,0.14087816315984183,0
2019,920777,1,0.1521723847072863,0
2016,1313661,1,0.2842817354207313,1
2014,488628,1,0.3205089152547007,1
2012,1293344,2,0.44277906274014495,1
2011,107452,1,0.16313705048567273,0
2017,788229,2,0.16047551549341663,0
2018,1222032,2,0.19650724344349507,0
2015,74736,1,0.2928564720961978,1
2014,281472,2,0.12614213820772133,0
2019,266951,1,0.16352118460006712,0
2016,1168307,1,0.2677109319247894,1
2015,374845,2,0.2187214733507866,0
2012,206709,2,0.1295647561518145,0
2012,586789,2,0.1742875645014991,0
2015,781187,1,0.18459374994067257,0
2018,37014,1,0.2826288784468623,1
2018,801967,2,0.1351258111072337,0
2019,102092,1,0.20890948954838093,0
2014,1115562,1,0.17963152790417483,0
2016,174830,2,0.21700210072919507,0
2010,1255008,1,0.21929683878096964,0
2018,1362670,1,0.34970679963083373,1
2014,238416,1,0.2952877829932413,1
2013,191025,1,0.3322168513743703,1
2016,126930,1,0.14111655784127383,0
2016,390098,1,0.3323681881745406,1
2009,1183703,1,0.18409762199997987,0
2011,788773,1,0.17495165271400404,0
2016,112526,2,0.17435838594085817,0
2016,1219221,1,0.2553246513017302,0
2015,599024,1,0.21751990228860793,0
2015,978481,1,0.2394632575774942,0
2009,787281,1,0.16424627481436474,0
2019,255073,2,0.22162251893352566,0
2016,141912,2,0.15995038761559704,0
2016,620103,1,0.13161059723659324,0
2011,1177558,1,0.1933835741779661,0
2017,461469,1,0.2726704829346616,1
2012,122624,2,0.2569128510889603,0
2019,166564,5,0.5420476901564406,1
2018,53241,1,0.24375252628658958,0
2018,809915,1,0.41572415545470526,1
2011,1328509,1,0.27695282442538055,1
2017,1324768,1,0.5378462881688367,1
2015,765451,1,0.16290712764178378,0
2009,132379,1,0.43712395943410737,1
2016,1323489,1,0.3237347739148343,1
2014,147897,1,0.1771600276392004,0
2016,387718,1,0.15502355293735368,0
2017,1347869,1,0.20272983047137766,0
2013,1163836,2,0.2151271632299356,0
2015,925844,1,0.34599644411752917,1
2011,1078214,1,0.16858102960351806,0
2018,372810,1,0.22201848722678594,0
2016,318213,1,0.16402381344647607,0
2009,147818,2,0.28519597901449495,1
2012,333974,1,0.24819711163016317,0
2009,921851,1,0.12254876097509215,0
2013,642214,2,0.23149533039977122,0
2018,1039938,2,0.3361891184273427,1
2013,196805,1,0.15417793796056306,0
2017,1329265,2,0.16696072309209484,0
2015,184101,1,0.15195531558638842,0
2012,90693,1,0.32570639117804384,1
2009,195243,1,0.1749310590586726,0
2016,166650,1,0.15417793796056306,0
2010,844900,1,0.20155181353511192,0
2012,92028,2,0.23582777617793774,0
2019,167879,1,0.2510365906377527,0
2012,61070,1,0.1718634692095342,0
2017,608281,1,0.14183671779370638,0
2017,1324975,1,0.13629856413516248,0
2016,75731,1,0.18459374994067257,0
2014,71834,2,0.15182770941064885,0
2011,606128,5,0.2458857295703962,0
2014,371945,1,0.14432843089404207,0
2009,779100,1,0.2613632148600724,1
2019,385149,2,0.12627082308447285,0
2014,254506,1,0.17592996723743382,0
2018,1339105,1,0.1495766570029237,0
2009,245712,2,0.17321176910424516,0
2014,164022,1,0.28860197480892963,1
2009,206322,2,0.16136390517759452,0
2010,897137,1,0.34961653961145944,1
2018,1280210,1,0.14289776094792114,0
2019,950850,1,0.3902226760974458,1
2010,79022,1,0.2474641576619832,0
2012,233588,2,0.251261038663972,0
2018,787256,1,0.2249010633216994,0
2010,121772,1,0.2559666415112184,0
2018,1312746,1,0.32227538993010346,1
2011,767395,1,0.26563801301186657,1
2010,153805,2,0.20347174396716233,0
2016,1024831,2,0.23697914090037325,0
2013,1239403,1,0.31017111274583203,1
2019,437370,1,0.24241456124601074,0
2017,182372,2,0.11617003514254605,0
2018,1361460,1,0.1961082555701942,0
2018,130182,1,0.32570639117804384,1
2019,200175,2,0.25182598863539846,0
2011,294069,1,0.15807519278407003,0
2013,100972,2,0.17191919647381915,0
2009,1315684,1,0.42008067979831104,1
2011,1317864,1,0.28001730430275695,1
2016,120301,1,0.32570639117804384,1
2015,1331981,2,0.24972339552504352,0
2017,1319178,1,0.14534871930952,0
2012,1150874,2,0.185254599107069,0
2012,211563,1,0.15758362898850684,0
2013,1226302,1,0.19714404792549897,0
2019,428857,1,0.3161400234380656,1
2019,638923,1,0.117672554573544,0
2017,866947,1,0.18316000384623374,0
2013,1308970,1,0.2628245649355517,1
2019,379207,2,0.2187214733507866,0
2012,977339,2,0.23924266915609219,0
2018,1372184,1,0.1613202327777899,0
2017,331621,2,0.10136835545930847,0
2010,262985,1,0.20907851174225173,0
2017,173659,1,0.2553505603634178,0
2009,169457,2,0.2698202655204253,1
2010,1350917,1,0.1936364831906917,0
2015,798664,1,0.38004553137798075,1
2017,879296,1,0.34961653961145944,1
